,日期,指数代码,指数名称,指数英文名称,成分券代码,成分券名称,成分券英文名称,交易所,交易所英文名称
3058,2025-04-11,000985,中证全指,CSI All Share,600439,瑞贝卡,Henan Rebecca Hair Products Co Ltd,上海证券交易所,Shanghai Stock Exchange
3059,2025-04-11,000985,中证全指,CSI All Share,600444,国机通用,"Sinomach General Machinery Science & Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3060,2025-04-11,000985,中证全指,CSI All Share,600446,金证股份,Shenzhen Kingdom Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange
3061,2025-04-11,000985,中证全指,CSI All Share,600448,华纺股份,Huafang Co Ltd,上海证券交易所,Shanghai Stock Exchange
3062,2025-04-11,000985,中证全指,CSI All Share,600449,宁夏建材,"Ningxia Building Materials Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3063,2025-04-11,000985,中证全指,CSI All Share,600452,涪陵电力,Chongqing Fuling Electric Power Industrial Co Ltd,上海证券交易所,Shanghai Stock Exchange
3064,2025-04-11,000985,中证全指,CSI All Share,600455,博通股份,"But'one Information Corporation, Xi'an",上海证券交易所,Shanghai Stock Exchange
3065,2025-04-11,000985,中证全指,CSI All Share,600456,宝钛股份,Baoji Titanium Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange
3066,2025-04-11,000985,中证全指,CSI All Share,600458,时代新材,Zhuzhou Times New Materials Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange
3067,2025-04-11,000985,中证全指,CSI All Share,600459,贵研铂业,Sino-Platinum Metals Co Ltd,上海证券交易所,Shanghai Stock Exchange
3068,2025-04-11,000985,中证全指,CSI All Share,600460,士兰微,Hangzhou Silan Microelectronics Co Ltd,上海证券交易所,Shanghai Stock Exchange
3069,2025-04-11,000985,中证全指,CSI All Share,600461,洪城环境,"JIANGXI HONGCHENG ENVIRONMENT CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3070,2025-04-11,000985,中证全指,CSI All Share,600463,空港股份,Beijing Airport High-Tech Park Co Ltd,上海证券交易所,Shanghai Stock Exchange
3071,2025-04-11,000985,中证全指,CSI All Share,600467,好当家,Shandong Homey Aquatic Development Co Ltd,上海证券交易所,Shanghai Stock Exchange
3072,2025-04-11,000985,中证全指,CSI All Share,600468,百利电气,Tianjin Benefo Tejing Electric Co Ltd,上海证券交易所,Shanghai Stock Exchange
3073,2025-04-11,000985,中证全指,CSI All Share,600469,风神股份,Aeolus Tyre Co Ltd,上海证券交易所,Shanghai Stock Exchange
3074,2025-04-11,000985,中证全指,CSI All Share,600470,六国化工,Anhui Liuguo Chemical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3075,2025-04-11,000985,中证全指,CSI All Share,600475,华光环能,"Wuxi Huaguang Environment & Energy Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3076,2025-04-11,000985,中证全指,CSI All Share,600476,湘邮科技,Hunan Copote Science&Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange
3077,2025-04-11,000985,中证全指,CSI All Share,600477,杭萧钢构,"Hangxiao Steel Structure Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3078,2025-04-11,000985,中证全指,CSI All Share,600478,科力远,"Hunan Corun New Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3079,2025-04-11,000985,中证全指,CSI All Share,600479,千金药业,Zhuzhou Qianjin Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3080,2025-04-11,000985,中证全指,CSI All Share,600480,凌云股份,Lingyun Industrial Corporation Ltd,上海证券交易所,Shanghai Stock Exchange
3081,2025-04-11,000985,中证全指,CSI All Share,600481,双良节能,"Shuangliang Eco-Energy Systems Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3082,2025-04-11,000985,中证全指,CSI All Share,600482,中国动力,"China Shipbuilding Industry Group Power Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3083,2025-04-11,000985,中证全指,CSI All Share,600483,福能股份,"FUJIAN FUNENG CO., LTD",上海证券交易所,Shanghai Stock Exchange
3084,2025-04-11,000985,中证全指,CSI All Share,600486,扬农化工,Jiangsu Yangnong Chemical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3085,2025-04-11,000985,中证全指,CSI All Share,600487,亨通光电,"Hengtong Optic-Electric Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3086,2025-04-11,000985,中证全指,CSI All Share,600488,津药药业,Tianjin Tianyao Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3087,2025-04-11,000985,中证全指,CSI All Share,600489,中金黄金,Zhongjin Gold Co Ltd,上海证券交易所,Shanghai Stock Exchange
3088,2025-04-11,000985,中证全指,CSI All Share,600490,鹏欣资源,"Pengxin International Mining Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3089,2025-04-11,000985,中证全指,CSI All Share,600491,龙元建设,Long Yuan Construction Group Co Ltd,上海证券交易所,Shanghai Stock Exchange
3090,2025-04-11,000985,中证全指,CSI All Share,600493,凤竹纺织,"Fujian Fynex Textile Science & Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3091,2025-04-11,000985,中证全指,CSI All Share,600495,晋西车轴,Jinxi Axle Co Ltd,上海证券交易所,Shanghai Stock Exchange
3092,2025-04-11,000985,中证全指,CSI All Share,600496,精工钢构,"Changjiang & Jinggong Steel Building (Group) Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3093,2025-04-11,000985,中证全指,CSI All Share,600497,驰宏锌锗,Yunnan Chihong Zinc&Germanium Co Ltd,上海证券交易所,Shanghai Stock Exchange
3094,2025-04-11,000985,中证全指,CSI All Share,600498,烽火通信,Fiberhome Telecommunication Technologies Co Ltd,上海证券交易所,Shanghai Stock Exchange
3095,2025-04-11,000985,中证全指,CSI All Share,600499,科达制造,"Keda Industrial Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3096,2025-04-11,000985,中证全指,CSI All Share,600500,中化国际,Sinochem International Corp,上海证券交易所,Shanghai Stock Exchange
3097,2025-04-11,000985,中证全指,CSI All Share,600501,航天晨光,Aerosun Corp,上海证券交易所,Shanghai Stock Exchange
3098,2025-04-11,000985,中证全指,CSI All Share,600502,安徽建工,Anhui Construction Engineering Group Corporation Limited,上海证券交易所,Shanghai Stock Exchange
3099,2025-04-11,000985,中证全指,CSI All Share,600503,华丽家族,Deluxe Family Co Ltd,上海证券交易所,Shanghai Stock Exchange
3100,2025-04-11,000985,中证全指,CSI All Share,600505,西昌电力,"Sichuan Xichang Electric Power Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3101,2025-04-11,000985,中证全指,CSI All Share,600506,统一股份,"Tongyi Carbon Neutral Energy (Xinjiang) Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3102,2025-04-11,000985,中证全指,CSI All Share,600507,方大特钢,"Fangda Special Steel Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3103,2025-04-11,000985,中证全指,CSI All Share,600508,上海能源,Shanghai Datun Energy Resources Co Ltd,上海证券交易所,Shanghai Stock Exchange
3104,2025-04-11,000985,中证全指,CSI All Share,600509,天富能源,"Xinjiang Tianfu Energy Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3105,2025-04-11,000985,中证全指,CSI All Share,600510,黑牡丹,Black Peony (Group) Co Ltd,上海证券交易所,Shanghai Stock Exchange
3106,2025-04-11,000985,中证全指,CSI All Share,600511,国药股份,China National Medicines Corp Ltd,上海证券交易所,Shanghai Stock Exchange
3107,2025-04-11,000985,中证全指,CSI All Share,600512,腾达建设,Tengda Construction Group Co Ltd,上海证券交易所,Shanghai Stock Exchange
3108,2025-04-11,000985,中证全指,CSI All Share,600513,联环药业,Jiangsu Lianhuan Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3109,2025-04-11,000985,中证全指,CSI All Share,600515,海南机场,"Hainan Airport Infrastructure Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3110,2025-04-11,000985,中证全指,CSI All Share,600516,方大炭素,"Fangda Carbon New Material Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3111,2025-04-11,000985,中证全指,CSI All Share,600517,国网英大,"STATE GRID YINGDA CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
3112,2025-04-11,000985,中证全指,CSI All Share,600518,康美药业,Kangmei Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3113,2025-04-11,000985,中证全指,CSI All Share,600519,贵州茅台,Kweichow Moutai Co Ltd,上海证券交易所,Shanghai Stock Exchange
3114,2025-04-11,000985,中证全指,CSI All Share,600520,文一科技,"Wenyi Suntech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3115,2025-04-11,000985,中证全指,CSI All Share,600521,华海药业,Zhejiang Huahai Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3116,2025-04-11,000985,中证全指,CSI All Share,600522,中天科技,Jiangsu Zhongtian Technologies Co Ltd,上海证券交易所,Shanghai Stock Exchange
3117,2025-04-11,000985,中证全指,CSI All Share,600523,贵航股份,Guizhou Guihang Automotive Components Co Ltd,上海证券交易所,Shanghai Stock Exchange
3118,2025-04-11,000985,中证全指,CSI All Share,600525,长园集团,ChangYuan Technology Group Ltd.,上海证券交易所,Shanghai Stock Exchange
3119,2025-04-11,000985,中证全指,CSI All Share,600526,菲达环保,Zhejiang Feida Environmental Science & Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange
3120,2025-04-11,000985,中证全指,CSI All Share,600527,江南高纤,Jiangsu Jiangnan High Polymer Fiber Co Ltd,上海证券交易所,Shanghai Stock Exchange
3121,2025-04-11,000985,中证全指,CSI All Share,600528,中铁工业,China Railway Hi-tech Industry Corporation Limited,上海证券交易所,Shanghai Stock Exchange
3122,2025-04-11,000985,中证全指,CSI All Share,600529,山东药玻,Shandong Pharmaceutical Glass Co Ltd,上海证券交易所,Shanghai Stock Exchange
3123,2025-04-11,000985,中证全指,CSI All Share,600530,交大昂立,Shanghai Jiaoda Onlly Co Ltd,上海证券交易所,Shanghai Stock Exchange
3124,2025-04-11,000985,中证全指,CSI All Share,600531,豫光金铅,Henan Yuguang Gold & Lead Co Ltd,上海证券交易所,Shanghai Stock Exchange
3125,2025-04-11,000985,中证全指,CSI All Share,600533,栖霞建设,Nanjing Chixia Development Co Ltd,上海证券交易所,Shanghai Stock Exchange
3126,2025-04-11,000985,中证全指,CSI All Share,600535,天士力,"TASLY PHARMACEUTICAL GROUP CO.,LTD",上海证券交易所,Shanghai Stock Exchange
3127,2025-04-11,000985,中证全指,CSI All Share,600536,中国软件,China National Software & Service Co Ltd,上海证券交易所,Shanghai Stock Exchange
3128,2025-04-11,000985,中证全指,CSI All Share,600537,亿晶光电,"Eging Photovoltaic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3129,2025-04-11,000985,中证全指,CSI All Share,600538,国发股份,Beihai Gofar Marine Biological Industry Co Ltd,上海证券交易所,Shanghai Stock Exchange
3130,2025-04-11,000985,中证全指,CSI All Share,600539,狮头股份,Taiyuan Lion-head Cement Co Ltd,上海证券交易所,Shanghai Stock Exchange
3131,2025-04-11,000985,中证全指,CSI All Share,600540,新赛股份,Xinjiang Sayram Modern Agriculture Co Ltd,上海证券交易所,Shanghai Stock Exchange
3132,2025-04-11,000985,中证全指,CSI All Share,600543,莫高股份,Gansu Mogao Industrial Development Co Ltd,上海证券交易所,Shanghai Stock Exchange
3133,2025-04-11,000985,中证全指,CSI All Share,600545,卓郎智能,Saurer Intelligent Technology Co. Ltd.,上海证券交易所,Shanghai Stock Exchange
3134,2025-04-11,000985,中证全指,CSI All Share,600546,山煤国际,"Shanxi Coal International Energy Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange
3135,2025-04-11,000985,中证全指,CSI All Share,600547,山东黄金,Shandong Gold-Mining Co Ltd,上海证券交易所,Shanghai Stock Exchange
3136,2025-04-11,000985,中证全指,CSI All Share,600548,深高速,Shenzhen Expressway Co Ltd,上海证券交易所,Shanghai Stock Exchange
3137,2025-04-11,000985,中证全指,CSI All Share,600549,厦门钨业,Xiamen Tungsten Co Ltd,上海证券交易所,Shanghai Stock Exchange
3138,2025-04-11,000985,中证全指,CSI All Share,600550,保变电气,Baoding Tianwei Baobian Electric Co Ltd,上海证券交易所,Shanghai Stock Exchange
3139,2025-04-11,000985,中证全指,CSI All Share,600551,时代出版,"Time Publishing and Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3140,2025-04-11,000985,中证全指,CSI All Share,600552,凯盛科技,"TRIUMPH SCIENCE & TECHNOLOGY CO., LTD",上海证券交易所,Shanghai Stock Exchange
3141,2025-04-11,000985,中证全指,CSI All Share,600556,天下秀,"Inmyshow Digital Technology (Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3142,2025-04-11,000985,中证全指,CSI All Share,600557,康缘药业,Jiangsu Kanion Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3143,2025-04-11,000985,中证全指,CSI All Share,600558,大西洋,"Atlantic China Welding Consumables,Inc",上海证券交易所,Shanghai Stock Exchange
3144,2025-04-11,000985,中证全指,CSI All Share,600559,老白干酒,"Hebei Hengshui Laobaigan Liquor Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3145,2025-04-11,000985,中证全指,CSI All Share,600560,金自天正,Beijing Aritime Intelligent Control Co Ltd,上海证券交易所,Shanghai Stock Exchange
3146,2025-04-11,000985,中证全指,CSI All Share,600561,江西长运,Jiangxi Changyun Co Ltd,上海证券交易所,Shanghai Stock Exchange
3147,2025-04-11,000985,中证全指,CSI All Share,600562,国睿科技,"Glarun Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3148,2025-04-11,000985,中证全指,CSI All Share,600563,法拉电子,"Xiamen Faratronic Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3149,2025-04-11,000985,中证全指,CSI All Share,600566,济川药业,"HUBEI JUMPCAN PHARMACEUTICAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3150,2025-04-11,000985,中证全指,CSI All Share,600567,山鹰国际,"Shanying International Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3151,2025-04-11,000985,中证全指,CSI All Share,600569,安阳钢铁,Anyang Iron & Steel Inc,上海证券交易所,Shanghai Stock Exchange
3152,2025-04-11,000985,中证全指,CSI All Share,600570,恒生电子,Hundsun Technologies Inc.,上海证券交易所,Shanghai Stock Exchange
3153,2025-04-11,000985,中证全指,CSI All Share,600571,信雅达,"SUNYARD TECHNOLOGY CO., LTD",上海证券交易所,Shanghai Stock Exchange
3154,2025-04-11,000985,中证全指,CSI All Share,600572,康恩贝,Zhejiang Conba Pharmaceutical Co Ltd,上海证券交易所,Shanghai Stock Exchange
3155,2025-04-11,000985,中证全指,CSI All Share,600573,惠泉啤酒,Fujian Yanjing Huiquan Brewery Co Ltd,上海证券交易所,Shanghai Stock Exchange
3156,2025-04-11,000985,中证全指,CSI All Share,600575,淮河能源,"Huaihe Energy (Group) Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3157,2025-04-11,000985,中证全指,CSI All Share,600576,祥源文旅,"Zhejiang Sunriver Culture Tourism Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3158,2025-04-11,000985,中证全指,CSI All Share,600577,精达股份,Tongling Jingda Special Magnet Wire Co Ltd,上海证券交易所,Shanghai Stock Exchange
3159,2025-04-11,000985,中证全指,CSI All Share,600578,京能电力,"BEIJING JINGNENG POWER CO., LTD.",上海证券交易所,Shanghai Stock Exchange
3160,2025-04-11,000985,中证全指,CSI All Share,600579,中化装备,Sinochem Equipment Technology (Qingdao) Company Limited,上海证券交易所,Shanghai Stock Exchange
3161,2025-04-11,000985,中证全指,CSI All Share,600580,卧龙电驱,"Wolong Electric Group Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
3162,2025-04-11,000985,中证全指,CSI All Share,600581,八一钢铁,Xinjiang Ba Yi Iron & Steel Co Ltd,上海证券交易所,Shanghai Stock Exchange
3163,2025-04-11,000985,中证全指,CSI All Share,600582,天地科技,Tiandi Science & Technology Co Ltd,上海证券交易所,Shanghai Stock Exchange
3164,2025-04-11,000985,中证全指,CSI All Share,600583,海油工程,Offshore Oil Engineering Co Ltd,上海证券交易所,Shanghai Stock Exchange
3165,2025-04-11,000985,中证全指,CSI All Share,600584,长电科技,"JCET Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3166,2025-04-11,000985,中证全指,CSI All Share,600585,海螺水泥,Anhui Conch Cement Co Ltd,上海证券交易所,Shanghai Stock Exchange
3167,2025-04-11,000985,中证全指,CSI All Share,600586,金晶科技,Shandong Jinjing Science & Technology Stock Co Ltd,上海证券交易所,Shanghai Stock Exchange
3168,2025-04-11,000985,中证全指,CSI All Share,600587,新华医疗,"Shinva Medical Instrument Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
3169,2025-04-11,000985,中证全指,CSI All Share,600588,用友网络,"Yonyou Network Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3170,2025-04-11,000985,中证全指,CSI All Share,600589,大位科技,"Dawei Technology(Guangdong) Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
3171,2025-04-11,000985,中证全指,CSI All Share,600590,泰豪科技,Tellhow Sci-Tech Co Ltd,上海证券交易所,Shanghai Stock Exchange
