updateDate,code,code_name,industry,industryClassification
2025-03-31,sh.600429,三元股份,C14食品制造业,证监会行业分类
2025-03-31,sh.600432,退市吉恩,,证监会行业分类
2025-03-31,sh.600433,冠豪高新,C22造纸和纸制品业,证监会行业分类
2025-03-31,sh.600435,北方导航,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600436,片仔癀,C27医药制造业,证监会行业分类
2025-03-31,sh.600438,通威股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600439,瑞贝卡,C19皮革、毛皮、羽毛及其制品和制鞋业,证监会行业分类
2025-03-31,sh.600444,国机通用,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600446,金证股份,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600448,华纺股份,C17纺织业,证监会行业分类
2025-03-31,sh.600449,宁夏建材,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.600452,涪陵电力,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sh.600455,博通股份,P83教育,证监会行业分类
2025-03-31,sh.600456,宝钛股份,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600458,时代新材,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sh.600459,贵研铂业,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600460,士兰微,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600461,洪城环境,D46水的生产和供应业,证监会行业分类
2025-03-31,sh.600462,*ST九有,L72商务服务业,证监会行业分类
2025-03-31,sh.600463,空港股份,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.600466,*ST蓝光,,证监会行业分类
2025-03-31,sh.600467,好当家,A04渔业,证监会行业分类
2025-03-31,sh.600468,百利电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600469,风神股份,C29橡胶和塑料制品业,证监会行业分类
2025-03-31,sh.600470,六国化工,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600472,包头铝业,,证监会行业分类
2025-03-31,sh.600475,华光环能,N77生态保护和环境治理业,证监会行业分类
2025-03-31,sh.600476,湘邮科技,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600477,杭萧钢构,C33金属制品业,证监会行业分类
2025-03-31,sh.600478,科力远,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600479,千金药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600480,凌云股份,C36汽车制造业,证监会行业分类
2025-03-31,sh.600481,双良节能,C34通用设备制造业,证监会行业分类
2025-03-31,sh.600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sh.600483,福能股份,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sh.600485,*ST信威,,证监会行业分类
2025-03-31,sh.600486,扬农化工,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600487,亨通光电,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600488,津药药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600489,中金黄金,B09有色金属矿采选业,证监会行业分类
2025-03-31,sh.600490,鹏欣资源,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600491,龙元建设,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.600493,凤竹纺织,C17纺织业,证监会行业分类
2025-03-31,sh.600495,晋西车轴,C37铁路、船舶、航空航天和其他运输设备制造业,证监会行业分类
2025-03-31,sh.600496,精工钢构,C33金属制品业,证监会行业分类
2025-03-31,sh.600497,驰宏锌锗,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600498,烽火通信,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600499,科达制造,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600500,中化国际,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600501,航天晨光,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600502,安徽建工,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.600503,华丽家族,K70房地产业,证监会行业分类
2025-03-31,sh.600505,西昌电力,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sh.600506,统一股份,C25石油、煤炭及其他燃料加工业,证监会行业分类
2025-03-31,sh.600507,方大特钢,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600508,上海能源,B06煤炭开采和洗选业,证监会行业分类
2025-03-31,sh.600509,天富能源,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sh.600510,黑牡丹,K70房地产业,证监会行业分类
2025-03-31,sh.600511,国药股份,F51批发业,证监会行业分类
2025-03-31,sh.600512,腾达建设,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.600513,联环药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600515,海南机场,K70房地产业,证监会行业分类
2025-03-31,sh.600516,方大炭素,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.600517,国网英大,J69其他金融业,证监会行业分类
2025-03-31,sh.600518,康美药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600519,贵州茅台,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.600520,文一科技,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600521,华海药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600522,中天科技,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600523,贵航股份,C36汽车制造业,证监会行业分类
2025-03-31,sh.600525,长园集团,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600526,菲达环保,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600527,江南高纤,C28化学纤维制造业,证监会行业分类
2025-03-31,sh.600528,中铁工业,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600529,山东药玻,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.600530,交大昂立,C14食品制造业,证监会行业分类
2025-03-31,sh.600531,豫光金铅,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600532,退市未来,,证监会行业分类
2025-03-31,sh.600533,栖霞建设,K70房地产业,证监会行业分类
2025-03-31,sh.600535,天士力,C27医药制造业,证监会行业分类
2025-03-31,sh.600536,中国软件,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600537,亿晶光电,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600538,国发股份,F51批发业,证监会行业分类
2025-03-31,sh.600539,狮头股份,F52零售业,证监会行业分类
2025-03-31,sh.600540,新赛股份,A01农业,证监会行业分类
2025-03-31,sh.600543,莫高股份,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.600545,卓郎智能,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600546,山煤国际,B06煤炭开采和洗选业,证监会行业分类
2025-03-31,sh.600547,山东黄金,B09有色金属矿采选业,证监会行业分类
2025-03-31,sh.600548,深高速,G54道路运输业,证监会行业分类
2025-03-31,sh.600549,厦门钨业,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600550,保变电气,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600551,时代出版,R86新闻和出版业,证监会行业分类
2025-03-31,sh.600552,凯盛科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600553,太行水泥,,证监会行业分类
2025-03-31,sh.600555,退市海创,,证监会行业分类
2025-03-31,sh.600556,天下秀,I64互联网和相关服务,证监会行业分类
2025-03-31,sh.600557,康缘药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600558,大西洋,C33金属制品业,证监会行业分类
2025-03-31,sh.600559,老白干酒,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.600560,金自天正,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600561,江西长运,G54道路运输业,证监会行业分类
2025-03-31,sh.600562,国睿科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600563,法拉电子,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600565,ST迪马,,证监会行业分类
2025-03-31,sh.600566,济川药业,C27医药制造业,证监会行业分类
2025-03-31,sh.600567,山鹰国际,C22造纸和纸制品业,证监会行业分类
2025-03-31,sh.600568,ST中珠,Q84卫生,证监会行业分类
2025-03-31,sh.600569,安阳钢铁,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600570,恒生电子,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600571,信雅达,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600572,康恩贝,C27医药制造业,证监会行业分类
2025-03-31,sh.600573,惠泉啤酒,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.600575,淮河能源,G55水上运输业,证监会行业分类
2025-03-31,sh.600576,祥源文旅,N78公共设施管理业,证监会行业分类
2025-03-31,sh.600577,精达股份,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600578,京能电力,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sh.600579,中化装备,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600580,卧龙电驱,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600581,八一钢铁,C31黑色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600582,天地科技,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600583,海油工程,B11开采专业及辅助性活动,证监会行业分类
2025-03-31,sh.600584,长电科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600585,海螺水泥,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.600586,金晶科技,C30非金属矿物制品业,证监会行业分类
2025-03-31,sh.600587,新华医疗,C35专用设备制造业,证监会行业分类
2025-03-31,sh.600588,用友网络,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600589,大位科技,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600590,泰豪科技,C38电气机械和器材制造业,证监会行业分类
2025-03-31,sh.600591,*ST上航,,证监会行业分类
2025-03-31,sh.600592,龙溪股份,C34通用设备制造业,证监会行业分类
2025-03-31,sh.600593,大连圣亚,N78公共设施管理业,证监会行业分类
2025-03-31,sh.600594,益佰制药,C27医药制造业,证监会行业分类
2025-03-31,sh.600595,中孚实业,C32有色金属冶炼和压延加工业,证监会行业分类
2025-03-31,sh.600596,新安股份,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600597,光明乳业,C14食品制造业,证监会行业分类
2025-03-31,sh.600598,北大荒,A01农业,证监会行业分类
2025-03-31,sh.600599,ST熊猫,F51批发业,证监会行业分类
2025-03-31,sh.600600,青岛啤酒,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.600601,方正科技,C39计算机、通信和其他电子设备制造业,证监会行业分类
2025-03-31,sh.600602,云赛智联,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600603,ST广物,G53铁路运输业,证监会行业分类
2025-03-31,sh.600604,市北高新,K70房地产业,证监会行业分类
2025-03-31,sh.600605,汇通能源,K70房地产业,证监会行业分类
2025-03-31,sh.600606,绿地控股,E48土木工程建筑业,证监会行业分类
2025-03-31,sh.600607,上实医药,,证监会行业分类
2025-03-31,sh.600608,ST沪科,F51批发业,证监会行业分类
2025-03-31,sh.600609,金杯汽车,C36汽车制造业,证监会行业分类
2025-03-31,sh.600610,中毅达,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600611,大众交通,G54道路运输业,证监会行业分类
2025-03-31,sh.600612,老凤祥,C24文教、工美、体育和娱乐用品制造业,证监会行业分类
2025-03-31,sh.600613,神奇制药,C27医药制造业,证监会行业分类
2025-03-31,sh.600614,退市鹏起,,证监会行业分类
2025-03-31,sh.600615,丰华股份,C33金属制品业,证监会行业分类
2025-03-31,sh.600616,金枫酒业,C15酒、饮料和精制茶制造业,证监会行业分类
2025-03-31,sh.600617,国新能源,D45燃气生产和供应业,证监会行业分类
2025-03-31,sh.600618,氯碱化工,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600619,海立股份,C34通用设备制造业,证监会行业分类
2025-03-31,sh.600620,天宸股份,S91综合,证监会行业分类
2025-03-31,sh.600621,华鑫股份,J67资本市场服务,证监会行业分类
2025-03-31,sh.600622,光大嘉宝,K70房地产业,证监会行业分类
2025-03-31,sh.600623,华谊集团,C26化学原料和化学制品制造业,证监会行业分类
2025-03-31,sh.600624,复旦复华,C27医药制造业,证监会行业分类
2025-03-31,sh.600625,PT水仙,,证监会行业分类
2025-03-31,sh.600626,申达股份,C17纺织业,证监会行业分类
2025-03-31,sh.600627,上电股份,,证监会行业分类
2025-03-31,sh.600628,新世界,F52零售业,证监会行业分类
2025-03-31,sh.600629,华建集团,M74专业技术服务业,证监会行业分类
2025-03-31,sh.600630,龙头股份,C18纺织服装、服饰业,证监会行业分类
2025-03-31,sh.600631,百联股份,,证监会行业分类
2025-03-31,sh.600632,华联商厦,,证监会行业分类
2025-03-31,sh.600633,浙数文化,I64互联网和相关服务,证监会行业分类
2025-03-31,sh.600634,退市富控,,证监会行业分类
2025-03-31,sh.600635,大众公用,D45燃气生产和供应业,证监会行业分类
2025-03-31,sh.600636,国新文化,I65软件和信息技术服务业,证监会行业分类
2025-03-31,sh.600637,东方明珠,I63电信、广播电视和卫星传输服务,证监会行业分类
2025-03-31,sh.600638,新黄浦,K70房地产业,证监会行业分类
2025-03-31,sh.600639,浦东金桥,K70房地产业,证监会行业分类
2025-03-31,sh.600640,国脉文化,I64互联网和相关服务,证监会行业分类
2025-03-31,sh.600641,万业企业,K70房地产业,证监会行业分类
2025-03-31,sh.600642,申能股份,D44电力、热力生产和供应业,证监会行业分类
2025-03-31,sh.600643,爱建集团,J69其他金融业,证监会行业分类
