,代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
281,510190,上证50ETF指数基金,3.555,3.5568,0.05,0.152,4.47,23204.0,8011990.0,3.41,3.556,3.369,3.403,5.5,5.64,1.47,-12.3,15060.0,8144.0,155417.0,1.94,0.0,0.0,155417.0,1.94,111062.0,1.39,-266478.0,-3.33,86.0,3.552,3.555,41150800.0,146291094,146291094,2024-09-26,2024-09-26 15:00:42+08:00
282,159629,1000ETF,1.989,1.9816,-0.37,0.085,4.46,2745475.0,535625868.479,1.892,1.989,1.892,1.904,5.09,6.59,1.76,39.4,1854078.0,891397.0,-5712488.0,-1.07,-174620532.0,-32.6,168908044.0,31.53,8986498.0,1.68,-3274005.0,-0.61,2968.0,1.988,1.989,4165252656.0,8284687533,8284687533,2024-09-26,2024-09-26 15:00:06+08:00
283,159850,恒生国企ETF,0.703,0.7018,-0.17,0.03,4.46,1281810.0,88718906.173,0.678,0.703,0.676,0.673,4.01,8.65,2.1,56.91,757412.0,524398.0,1895313.0,2.14,-2206783.0,-2.49,4102096.0,4.62,-311105.0,-0.35,-1584206.0,-1.79,3970.0,0.702,0.703,1482706496.0,1042342667,1042342667,2024-09-26,2024-09-26 15:00:06+08:00
284,515530,中证500ETF泰康,2.65,2.6368,-0.5,0.113,4.45,74342.0,19158584.0,2.531,2.65,2.531,2.537,4.69,27.09,1.88,32.71,43472.0,30870.0,-1528612.0,-7.98,-313179.0,-1.63,-1215433.0,-6.34,1398831.0,7.3,129783.0,0.68,500.0,2.644,2.65,27442700.0,72723155,72723155,2024-09-26,2024-09-26 15:00:41+08:00
285,159935,中证500ETF景顺,1.55,1.5441,-0.38,0.066,4.45,8050.0,1220017.4,1.481,1.55,1.481,1.484,4.65,2.72,1.99,-28.36,2543.0,5507.0,496811.0,40.72,0.0,0.0,496811.0,40.72,-518189.0,-42.47,21379.0,1.75,-50.0,1.55,1.56,29572956.0,45838082,45838082,2024-09-26,2024-09-26 15:00:06+08:00
286,516300,中证1000指数ETF,0.823,0.8135,-1.17,0.035,4.44,319061.0,25572711.0,0.79,0.83,0.785,0.788,5.71,16.87,1.56,-93.6,199540.0,119521.0,3439901.0,13.45,-671910.0,-2.63,4111811.0,16.08,-3152443.0,-12.33,-287457.0,-1.12,3.0,0.816,0.819,189102200.0,155631111,155631111,2024-09-26,2024-09-26 15:00:43+08:00
287,159883,医疗器械ETF,0.447,0.4467,-0.07,0.019,4.44,1036241.0,44632634.6,0.427,0.447,0.421,0.428,6.07,2.89,1.47,10.07,597965.0,438276.0,3184183.0,7.13,6199099.0,13.89,-3014916.0,-6.75,-2214115.0,-4.96,-970068.0,-2.17,6753.0,0.446,0.447,3582037840.0,1601170914,1601170914,2024-09-26,2024-09-26 15:00:06+08:00
288,159949,创业板50ETF,0.754,0.7549,0.12,0.032,4.43,14419651.0,1058278346.029,0.719,0.755,0.714,0.722,5.68,6.27,1.34,-11.0,8373425.0,6046226.0,68846096.0,6.51,58266880.0,5.51,10579216.0,1.0,-41673628.0,-3.94,-27172473.0,-2.57,-212019.0,0.754,0.755,22979785216.0,17326758053,17326758053,2024-09-26,2024-09-26 15:00:06+08:00
289,159908,创业板ETF博时,1.58,1.5799,-0.01,0.067,4.43,122193.0,18741736.0,1.515,1.58,1.497,1.513,5.49,1.19,0.48,45.96,69523.0,52670.0,3072779.0,16.4,2489091.0,13.28,583688.0,3.11,-951317.0,-5.08,-2121463.0,-11.32,-1967.0,1.58,1.581,1029229024.0,1626181858,1626181858,2024-09-26,2024-09-26 15:00:06+08:00
290,562930,软件30ETF,0.566,0.5673,0.23,0.024,4.43,63859.0,3536967.0,0.537,0.567,0.533,0.542,6.27,12.66,1.84,-88.94,43862.0,19997.0,350449.0,9.91,347468.0,9.82,2981.0,0.08,-290602.0,-8.22,-59848.0,-1.69,-4410.0,0.564,0.566,50437000.0,28547342,28547342,2024-09-26,2024-09-26 15:00:43+08:00
291,159819,人工智能ETF,0.684,0.6829,-0.16,0.029,4.43,4403658.0,293953500.026,0.656,0.684,0.653,0.655,4.73,5.41,1.33,15.91,2687535.0,1716123.0,47130379.0,16.03,64749686.0,22.03,-17619307.0,-5.99,-32260140.0,-10.97,-14870241.0,-5.06,-56315.0,0.684,0.685,8134229760.0,5563813156,5563813156,2024-09-26,2024-09-26 15:00:06+08:00
292,159838,医药50ETF,0.496,0.4985,0.5,0.021,4.42,125103.0,6058724.5,0.475,0.497,0.47,0.475,5.68,3.27,1.95,-45.72,78012.0,47091.0,326871.0,5.4,-211492.0,-3.49,538363.0,8.89,-74076.0,-1.22,-252795.0,-4.17,1503.0,0.493,0.496,382763456.0,189850674,189850674,2024-09-26,2024-09-26 15:00:06+08:00
293,512980,传媒ETF,0.638,0.6361,-0.3,0.027,4.42,1758350.0,108994865.0,0.61,0.638,0.607,0.611,5.07,3.17,1.45,3.84,985926.0,772424.0,17554248.0,16.11,19132163.0,17.55,-1577915.0,-1.45,-11887395.0,-10.91,-5666853.0,-5.2,1341.0,0.637,0.638,5543924480.0,3537023818,3537023818,2024-09-26,2024-09-26 15:00:43+08:00
294,510770,G60创新ETF,0.449,0.4471,-0.42,0.019,4.42,71839.0,3126237.0,0.425,0.45,0.422,0.43,6.51,22.37,1.76,87.16,41199.0,30640.0,16605.0,0.53,51388.0,1.64,-34783.0,-1.11,23808.0,0.76,-40412.0,-1.29,-1.0,0.449,0.45,32110700.0,14417704,14417704,2024-09-26,2024-09-26 15:00:43+08:00
295,159948,创业板ETF南方,1.867,1.8672,0.01,0.079,4.42,278754.0,50596753.1,1.788,1.869,1.77,1.788,5.54,1.62,1.85,31.49,136080.0,142674.0,3070033.0,6.07,6011114.0,11.88,-2941081.0,-5.81,-1671821.0,-3.3,-1398212.0,-2.76,-442.0,1.867,1.869,1725697728.0,3221877658,3221877658,2024-09-26,2024-09-26 15:00:06+08:00
296,159578,深证主板50ETF南方,0.993,0.9956,0.26,0.042,4.42,55312.0,5408349.96,0.929,0.993,0.929,0.951,6.73,5.42,2.08,38.66,41849.0,13463.0,1192475.0,22.05,3513590.0,64.97,-2321115.0,-42.92,-877259.0,-16.22,-315217.0,-5.83,204.0,0.992,0.993,101998831.0,101284839,101284839,2024-09-26,2024-09-26 15:00:03+08:00
297,159870,化工ETF,0.544,0.5444,0.07,0.023,4.41,1192645.0,63631228.384,0.519,0.546,0.519,0.521,5.18,4.46,1.72,-62.66,751239.0,441406.0,8751347.0,13.75,-326299.0,-0.51,9077646.0,14.27,-4821743.0,-7.58,-3929604.0,-6.18,-4541.0,0.544,0.545,2672607024.0,1453898221,1453898221,2024-09-26,2024-09-26 15:00:06+08:00
298,159969,深100ETF银华,1.041,1.0388,-0.21,0.044,4.41,25515.0,2601185.0,1.026,1.041,0.994,0.997,4.71,14.25,1.87,-7.01,14170.0,11345.0,-207134.0,-7.96,0.0,0.0,-207134.0,-7.96,173668.0,6.68,33466.0,1.29,3.0,1.037,1.041,17903014.0,18637038,18637038,2024-09-26,2024-09-26 15:00:03+08:00
299,159675,创业板增强ETF,0.71,0.7108,0.11,0.03,4.41,120830.0,8361039.1,0.68,0.711,0.672,0.68,5.74,5.99,1.55,88.8,81539.0,39291.0,1267913.0,15.16,0.0,0.0,1267913.0,15.16,-973882.0,-11.65,-294030.0,-3.52,-1739.0,0.71,0.711,201846691.0,143311151,143311151,2024-09-26,2024-09-26 15:00:06+08:00
300,159661,中证A100指数ETF,1.045,1.0436,-0.13,0.044,4.4,103346.0,10503904.5,1.004,1.046,0.999,1.001,4.7,29.78,1.9,15.66,56609.0,46737.0,-546848.0,-5.21,0.0,0.0,-546848.0,-5.21,456671.0,4.35,90178.0,0.86,1000.0,1.042,1.045,34708213.0,36270083,36270083,2024-09-26,2024-09-26 15:00:06+08:00
301,560660,云50ETF,0.784,0.7842,0.03,0.033,4.39,35515.0,2719795.0,0.748,0.785,0.748,0.751,4.93,3.55,1.32,-40.02,19336.0,16179.0,595431.0,21.89,10920.0,0.4,584511.0,21.49,-353814.0,-13.01,-241616.0,-8.88,10.0,0.781,0.784,99969000.0,78375696,78375696,2024-09-26,2024-09-26 15:00:42+08:00
302,562590,半导体材料ETF,0.809,0.8054,-0.45,0.034,4.39,101098.0,7919357.0,0.774,0.81,0.766,0.775,5.68,11.15,1.87,17.15,56219.0,44879.0,1474836.0,18.62,730449.0,9.22,744387.0,9.4,-996818.0,-12.59,-478018.0,-6.04,120.0,0.805,0.806,90663000.0,73346367,73346367,2024-09-26,2024-09-26 15:00:43+08:00
303,512760,芯片ETF,0.762,0.7608,-0.16,0.032,4.38,5787589.0,429645515.0,0.727,0.763,0.725,0.73,5.21,3.61,1.7,18.25,3343295.0,2444294.0,33922009.0,7.9,34143518.0,7.95,-221509.0,-0.05,-21031364.0,-4.9,-12890645.0,-3.0,-10.0,0.763,0.764,16037122816.0,12220287586,12220287586,2024-09-26,2024-09-26 15:00:41+08:00
304,513900,港股通100ETF,0.811,0.8152,0.52,0.034,4.38,264407.0,21040560.0,0.78,0.812,0.78,0.777,4.12,16.22,1.32,-27.34,153902.0,110505.0,588101.0,2.8,1644022.0,7.81,-1055921.0,-5.02,-263970.0,-1.25,-324130.0,-1.54,-70.0,0.809,0.812,162978000.0,132175158,132175158,2024-09-26,2024-09-26 15:00:40+08:00
305,159808,创100ETF融通,0.645,0.6473,0.36,0.027,4.37,33952.0,2148880.792,0.618,0.645,0.612,0.618,5.34,3.16,2.47,13.21,24275.0,9677.0,260128.0,12.11,0.0,0.0,260128.0,12.11,-121514.0,-5.65,-138614.0,-6.45,-7.0,0.645,0.646,107484790.0,69327690,69327690,2024-09-26,2024-09-26 15:00:06+08:00
306,159859,生物医药ETF,0.335,0.3361,0.33,0.014,4.36,3804462.0,124252943.7,0.32,0.336,0.318,0.321,5.61,4.66,1.44,-63.33,2413253.0,1391209.0,10643123.0,8.57,15458290.0,12.44,-4815167.0,-3.88,-8450041.0,-6.8,-2193081.0,-1.77,64833.0,0.334,0.335,8172440064.0,2737767421,2737767421,2024-09-26,2024-09-26 15:00:06+08:00
307,560180,ESG300ETF,0.91,0.9099,-0.01,0.038,4.36,98776.0,8772088.0,0.872,0.91,0.871,0.872,4.47,12.25,1.52,18.8,53666.0,45110.0,471965.0,5.38,0.0,0.0,471965.0,5.38,-420020.0,-4.79,-51945.0,-0.59,2600.0,0.908,0.917,80603000.0,73348730,73348730,2024-09-26,2024-09-26 15:00:42+08:00
308,159310,芯片产业ETF,0.958,0.9609,0.3,0.04,4.36,93182.0,8708182.623,0.918,0.958,0.913,0.918,4.9,1.4,3.31,-71.47,84420.0,8762.0,797340.0,9.16,-2057621.0,-23.63,2854961.0,32.78,-651927.0,-7.49,-145413.0,-1.67,-2202.0,0.958,0.959,666981088.0,638967882,638967882,2024-09-26,2024-09-26 15:00:06+08:00
309,516220,化工龙头ETF,0.599,0.6003,0.22,0.025,4.36,323475.0,18792494.0,0.575,0.6,0.574,0.574,4.53,16.92,1.01,9.63,184037.0,139438.0,264169.0,1.41,468904.0,2.5,-204735.0,-1.09,-27109.0,-0.14,-237062.0,-1.26,-11.0,0.598,0.599,191170000.0,114510830,114510830,2024-09-26,2024-09-26 15:00:40+08:00
310,159970,深100ETF工银,4.149,4.1513,0.06,0.173,4.35,2858.0,1163115.3,3.976,4.152,3.972,3.976,4.53,9.71,3.14,-77.57,2224.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,-114122.0,-9.81,114121.0,9.81,-15.0,4.068,4.179,2944784.0,12217909,12217909,2024-09-26,2024-09-26 15:00:03+08:00
311,159995,芯片ETF,0.816,0.8149,-0.13,0.034,4.35,7659693.0,608249793.962,0.78,0.816,0.776,0.782,5.12,2.84,1.6,11.71,4927899.0,2731794.0,51841242.0,8.52,45140863.0,7.42,6700379.0,1.1,-30030607.0,-4.94,-21810636.0,-3.59,-88668.0,0.816,0.817,26927363072.0,21972728267,21972728267,2024-09-26,2024-09-26 15:00:06+08:00
312,159845,中证1000ETF,1.992,1.9849,-0.36,0.083,4.35,9139293.0,1786779904.954,1.9,1.992,1.9,1.909,4.82,7.35,1.67,68.78,6754647.0,2384645.0,-27640032.0,-1.55,-736485376.0,-41.22,708845344.0,39.67,10571197.0,0.59,17068837.0,0.96,-17442.0,1.992,1.993,12426425600.0,24753439795,24753439795,2024-09-26,2024-09-26 15:00:06+08:00
313,159825,农业ETF,0.624,0.6246,0.1,0.026,4.35,1213843.0,74027675.8,0.597,0.624,0.594,0.598,5.02,5.14,1.38,-54.87,745837.0,468006.0,19360863.0,26.15,25502745.0,34.45,-6141882.0,-8.3,-14202094.0,-19.18,-5158770.0,-6.97,-5219.0,0.624,0.625,2361077408.0,1473312303,1473312303,2024-09-26,2024-09-26 15:00:06+08:00
314,561230,中证A50ETF基金,1.033,1.0334,0.04,0.043,4.34,525075.0,52820162.0,0.991,1.033,0.989,0.99,4.44,2.39,1.45,83.56,318853.0,206222.0,4465893.0,8.45,6456667.0,12.22,-1990774.0,-3.77,-3003286.0,-5.69,-1462607.0,-2.77,20.0,1.033,1.034,2196477808.0,2268961576,2268961576,2024-09-26,2024-09-26 15:00:42+08:00
315,510590,中证500ETF平安,5.143,5.1162,-0.52,0.214,4.34,29064.0,14491616.0,4.929,5.144,4.91,4.929,4.75,2.04,2.32,26.23,17373.0,11691.0,-1485265.0,-10.25,0.0,0.0,-1485265.0,-10.25,1124472.0,7.76,360793.0,2.49,-500.0,5.14,5.149,142386100.0,732291712,732291712,2024-09-26,2024-09-26 15:00:41+08:00
316,159657,生物疫苗ETF,0.601,0.6005,-0.08,0.025,4.34,59750.0,3519308.85,0.574,0.601,0.571,0.576,5.21,2.89,3.29,57.51,42047.0,17703.0,530671.0,15.08,2409355.0,68.46,-1878684.0,-53.38,-421750.0,-11.98,-108920.0,-3.09,301.0,0.6,0.601,206514819.0,124115406,124115406,2024-09-26,2024-09-26 15:00:06+08:00
317,159558,半导体材料设备ETF,0.891,0.892,0.11,0.037,4.33,9186.0,801908.1,0.86,0.891,0.847,0.854,5.15,1.51,0.64,-30.35,5213.0,3973.0,160875.0,20.06,0.0,0.0,160875.0,20.06,-238313.0,-29.72,77439.0,9.66,2.0,0.89,0.891,60854641.0,54221485,54221485,2024-09-26,2024-09-26 15:00:06+08:00
318,159971,创业板ETF富国,1.18,1.1806,0.05,0.049,4.33,181116.0,20711048.7,1.127,1.182,1.12,1.131,5.48,1.03,1.02,-5.7,105746.0,75370.0,1706720.0,8.24,-1191102.0,-5.75,2897822.0,13.99,-754970.0,-3.65,-951749.0,-4.6,-3148.0,1.18,1.186,1756010144.0,2072091970,2072091970,2024-09-26,2024-09-26 15:00:06+08:00
319,159663,机床ETF,0.795,0.7928,-0.28,0.033,4.33,136275.0,10534718.5,0.768,0.795,0.761,0.762,4.46,13.97,1.18,85.44,60411.0,75864.0,150233.0,1.43,78600.0,0.75,71633.0,0.68,-156217.0,-1.48,5985.0,0.06,-781.0,0.795,0.796,97517585.0,77526480,77526480,2024-09-26,2024-09-26 15:00:06+08:00
320,159807,科技ETF,0.41,0.4089,-0.27,0.017,4.33,660447.0,26368126.6,0.392,0.411,0.391,0.393,5.09,4.68,1.74,24.74,419684.0,240763.0,2001423.0,7.59,1105222.0,4.19,896201.0,3.4,-1252298.0,-4.75,-749125.0,-2.84,-1472.0,0.41,0.411,1410051424.0,578121084,578121084,2024-09-26,2024-09-26 15:00:06+08:00
321,588680,科创100增强ETF,0.965,0.9684,0.35,0.04,4.32,20360.0,1926559.0,0.927,0.965,0.919,0.925,4.97,4.59,0.87,-15.31,9269.0,11091.0,389950.0,20.24,-105955.0,-5.5,495905.0,25.74,-335805.0,-17.43,-54146.0,-2.81,2.0,0.96,0.962,44361000.0,42808365,42808365,2024-09-26,2024-09-26 15:00:42+08:00
322,159957,创业板100ETF华夏,1.11,1.1089,-0.1,0.046,4.32,159319.0,17127398.1,1.067,1.11,1.036,1.064,6.95,1.04,1.47,69.07,84457.0,74862.0,-31498.0,-0.18,2071158.0,12.09,-2102656.0,-12.28,130406.0,0.76,-98906.0,-0.58,604.0,1.109,1.11,1529784560.0,1698060862,1698060862,2024-09-26,2024-09-26 15:00:06+08:00
323,159591,中证A50ETF,1.038,1.0364,-0.15,0.043,4.32,906305.0,91374457.555,0.994,1.038,0.991,0.995,4.72,2.78,0.46,22.53,521931.0,384374.0,8357022.0,9.15,2528795.0,2.77,5828227.0,6.38,-5664723.0,-6.2,-2692297.0,-2.95,-2925.0,1.038,1.039,3263405680.0,3387415096,3387415096,2024-09-26,2024-09-26 15:00:06+08:00
324,562500,机器人ETF,0.604,0.6028,-0.2,0.025,4.32,1787335.0,105385872.0,0.576,0.605,0.574,0.579,5.35,10.45,1.41,-32.09,1075789.0,711546.0,8063638.0,7.65,4933973.0,4.68,3129665.0,2.97,-5477154.0,-5.2,-2586485.0,-2.45,80.0,0.603,0.604,1709687296.0,1032651127,1032651127,2024-09-26,2024-09-26 15:00:43+08:00
325,562000,中证100ETF基金,0.87,0.8681,-0.22,0.036,4.32,500611.0,42393220.0,0.834,0.87,0.833,0.834,4.44,1.62,1.5,-85.21,365295.0,135316.0,603323.0,1.42,-5136902.0,-12.12,5740225.0,13.54,-296031.0,-0.7,-307292.0,-0.72,34.0,0.866,0.87,3090368896.0,2688620940,2688620940,2024-09-26,2024-09-26 15:00:42+08:00
326,159961,深100ETF方正富邦,1.451,1.4548,0.26,0.06,4.31,66567.0,9418259.5,1.39,1.453,1.388,1.391,4.67,2.07,1.8,-88.24,31473.0,35094.0,153287.0,1.63,0.0,0.0,153287.0,1.63,-301759.0,-3.2,148471.0,1.58,-900.0,1.448,1.452,322245200.0,467577785,467577785,2024-09-26,2024-09-26 15:00:03+08:00
327,562890,中证A50指数ETF,1.04,1.0395,-0.05,0.043,4.31,431230.0,43778637.0,0.994,1.041,0.988,0.997,5.32,8.55,1.4,8.56,268820.0,162410.0,4516790.0,10.32,5692966.0,13.0,-1176176.0,-2.69,-2949361.0,-6.74,-1567430.0,-3.58,2500.0,1.039,1.04,504551008.0,524733048,524733048,2024-09-26,2024-09-26 15:00:42+08:00
328,562820,集成电路ETF,1.016,1.0171,0.11,0.042,4.31,79476.0,7846782.0,0.978,1.016,0.972,0.974,4.52,26.37,1.4,89.19,48312.0,31164.0,62018.0,0.79,-648601.0,-8.27,710619.0,9.06,-83683.0,-1.07,21666.0,0.28,30.0,1.015,1.016,30136000.0,30618176,30618176,2024-09-26,2024-09-26 15:00:41+08:00
329,517030,沪港深300ETF基金,0.848,0.8463,-0.2,0.035,4.31,20306.0,1679567.0,0.821,0.849,0.813,0.813,4.43,2.94,0.91,30.22,7919.0,12387.0,-241997.0,-14.41,0.0,0.0,-241997.0,-14.41,314517.0,18.73,-72521.0,-4.32,12.0,0.847,0.849,69040300.0,58546174,58546174,2024-09-26,2024-09-26 15:00:42+08:00
330,159839,生物药ETF,0.315,0.315,0.0,0.013,4.3,718760.0,22079704.8,0.3,0.316,0.299,0.302,5.63,4.66,0.99,28.14,497764.0,220996.0,3317607.0,15.03,8147245.0,36.9,-4829638.0,-21.87,-2819514.0,-12.77,-498092.0,-2.26,4800.0,0.314,0.315,1541235168.0,485489078,485489078,2024-09-26,2024-09-26 15:00:06+08:00
331,560080,中药ETF,1.018,1.0193,0.13,0.042,4.3,703928.0,69921754.0,0.972,1.018,0.969,0.976,5.02,3.45,1.48,4.15,426873.0,277055.0,9699996.0,13.87,8403364.0,12.02,1296632.0,1.85,-6202100.0,-8.87,-3497896.0,-5.0,50.0,1.016,1.018,2042765008.0,2079534778,2079534778,2024-09-26,2024-09-26 15:00:42+08:00
332,515550,国联中证500ETF,1.091,1.0886,-0.22,0.045,4.3,13654.0,1449475.0,1.054,1.091,1.04,1.046,4.88,4.65,4.52,-81.7,6260.0,7394.0,297879.0,20.55,0.0,0.0,297879.0,20.55,-212704.0,-14.67,-85175.0,-5.88,-23.0,1.057,1.098,29345700.0,32016159,32016159,2024-09-26,2024-09-26 15:00:40+08:00
333,588990,科创芯片ETF博时,0.97,0.9677,-0.24,0.04,4.3,21264.0,2013755.0,0.999,0.999,0.903,0.93,10.32,4.86,0.34,14.77,6751.0,14513.0,1061.0,0.05,0.0,0.0,1061.0,0.05,-27060.0,-1.34,26000.0,1.29,26.0,0.969,0.97,43745400.0,42433038,42433038,2024-09-26,2024-09-26 15:00:43+08:00
334,159555,2000增强ETF,0.849,0.8384,-1.26,0.035,4.3,77402.0,6396576.7,0.812,0.849,0.809,0.814,4.91,13.96,1.61,33.38,44219.0,33183.0,336667.0,5.26,830000.0,12.98,-493333.0,-7.71,-127731.0,-2.0,-208936.0,-3.27,-484.0,0.849,0.85,55462705.0,47087837,47087837,2024-09-26,2024-09-26 15:00:06+08:00
335,515220,煤炭ETF,1.189,1.1868,-0.19,0.049,4.3,1357652.0,157471730.0,1.136,1.191,1.134,1.14,5.0,5.35,1.02,-6.52,742035.0,615617.0,1515508.0,0.96,8160066.0,5.18,-6644558.0,-4.22,3881588.0,2.46,-5397095.0,-3.43,-402.0,1.189,1.19,2538676896.0,3018486829,3018486829,2024-09-26,2024-09-26 15:00:42+08:00
336,515660,沪深300ETF国联安,4.271,4.2529,-0.43,0.176,4.3,4722.0,1967478.0,4.093,4.272,4.088,4.095,4.49,0.04,1.17,-88.07,3761.0,961.0,-376329.0,-19.13,271903.0,13.82,-648232.0,-32.95,390470.0,19.85,-14141.0,-0.72,-16.0,4.264,4.272,1221994208.0,5219137262,5219137262,2024-09-26,2024-09-26 15:00:43+08:00
337,512150,A50ETF,1.529,1.528,-0.07,0.063,4.3,45125.0,6739289.0,1.464,1.53,1.459,1.466,4.84,9.01,2.02,94.24,31001.0,14124.0,-363451.0,-5.39,0.0,0.0,-363451.0,-5.39,1020463.0,15.14,-657013.0,-9.75,-22.0,1.529,1.53,50073400.0,76562229,76562229,2024-09-26,2024-09-26 15:00:42+08:00
338,159337,中证500ETF基金,1.094,1.0908,-0.29,0.045,4.29,57671.0,6140485.2,1.049,1.094,1.026,1.049,6.48,2.89,0.1,-14.97,42312.0,15359.0,-270683.0,-4.41,347659.0,5.66,-618342.0,-10.07,-50308.0,-0.82,320991.0,5.23,-36.0,1.094,1.097,199710611.0,218483408,218483408,2024-09-26,2024-09-26 15:00:06+08:00
339,159944,材料ETF,0.876,0.877,0.11,0.036,4.29,62030.0,5281949.5,0.842,0.876,0.842,0.84,4.05,24.22,1.63,50.14,36916.0,25114.0,102464.0,1.94,0.0,0.0,102464.0,1.94,-48193.0,-0.91,-54271.0,-1.03,-40.0,0.876,0.877,25608342.0,22432908,22432908,2024-09-26,2024-09-26 15:00:06+08:00
340,159601,A50ETF,0.779,0.7769,-0.27,0.032,4.28,1631128.0,124141117.13,0.746,0.779,0.745,0.747,4.55,2.71,0.87,-7.84,1059742.0,571386.0,10338092.0,8.33,8249491.0,6.65,2088601.0,1.68,-5845124.0,-4.71,-4492968.0,-3.62,17665.0,0.778,0.779,6010988032.0,4682559677,4682559677,2024-09-26,2024-09-26 15:00:06+08:00
341,563080,中证A50ETF易方达,1.047,1.0437,-0.32,0.043,4.28,4435770.0,451631937.0,1.004,1.048,1.0,1.004,4.78,9.03,2.12,7.98,3267531.0,1168239.0,-34748698.0,-7.69,-88557166.0,-19.61,53808468.0,11.91,29176580.0,6.46,5572113.0,1.23,-5030.0,1.047,1.048,4914588416.0,5145574072,5145574072,2024-09-26,2024-09-26 15:00:42+08:00
342,516920,芯片50ETF,0.487,0.487,0.0,0.02,4.28,256085.0,12150122.0,0.466,0.488,0.463,0.467,5.35,3.21,1.25,-3.18,157133.0,98952.0,659685.0,5.43,2380498.0,19.59,-1720813.0,-14.16,-50202.0,-0.41,-609483.0,-5.02,-150.0,0.487,0.488,798963008.0,389094985,389094985,2024-09-26,2024-09-26 15:00:41+08:00
343,561550,500增强ETF,0.804,0.8027,-0.16,0.033,4.28,466821.0,36563131.0,0.773,0.805,0.769,0.771,4.67,4.65,1.7,-25.94,274891.0,191930.0,386085.0,1.06,-5127846.0,-14.02,5513931.0,15.08,-1196.0,0.0,-384890.0,-1.05,-200.0,0.804,0.805,1004989600.0,808011638,808011638,2024-09-26,2024-09-26 15:00:43+08:00
344,517350,中概科技ETF,0.585,0.5851,0.02,0.024,4.28,40337.0,2306733.0,0.565,0.585,0.561,0.561,4.28,2.81,1.92,-71.37,31858.0,8479.0,333727.0,14.47,1275.0,0.06,332452.0,14.41,-245315.0,-10.63,-88411.0,-3.83,282.0,0.58,0.586,143542000.0,83972070,83972070,2024-09-26,2024-09-26 15:00:42+08:00
345,562530,中证1000价值ETF,0.976,0.9739,-0.22,0.04,4.27,29322.0,2803774.0,0.931,0.976,0.931,0.936,4.81,4.72,1.66,95.85,17577.0,11745.0,-17380.0,-0.62,127015.0,4.53,-144395.0,-5.15,-11243.0,-0.4,28623.0,1.02,2.0,0.973,0.976,62144000.0,60652544,60652544,2024-09-26,2024-09-26 15:00:41+08:00
346,159869,游戏ETF,0.83,0.827,-0.36,0.034,4.27,7492598.0,607374451.016,0.794,0.831,0.792,0.796,4.9,10.17,1.78,38.15,4306368.0,3186230.0,-6146440.0,-1.01,38565292.0,6.35,-44711732.0,-7.36,15105985.0,2.49,-8959537.0,-1.48,-38629.0,0.83,0.831,7365082112.0,6113018153,6113018153,2024-09-26,2024-09-26 15:00:06+08:00
347,512520,MSCIETF,1.075,1.0721,-0.27,0.044,4.27,47688.0,5040199.0,1.032,1.075,1.029,1.031,4.46,6.11,1.87,6.24,29552.0,18136.0,-1923.0,-0.04,0.0,0.0,-1923.0,-0.04,38865.0,0.77,-36942.0,-0.73,1773.0,1.073,1.074,78056400.0,83910630,83910630,2024-09-26,2024-09-26 15:00:40+08:00
348,562360,机器人ETF基金,0.66,0.6601,0.02,0.027,4.27,35876.0,2322923.0,0.634,0.66,0.634,0.633,4.11,3.97,1.45,-60.55,28082.0,7794.0,209909.0,9.04,390.0,0.02,209519.0,9.02,-101473.0,-4.37,-108437.0,-4.67,30.0,0.659,0.66,90474000.0,59712840,59712840,2024-09-26,2024-09-26 15:00:43+08:00
349,159760,医疗健康ETF泰康,0.538,0.5376,-0.07,0.022,4.26,67668.0,3542458.3,0.513,0.539,0.51,0.516,5.62,4.56,2.46,36.24,39473.0,28195.0,-28866.0,-0.81,0.0,0.0,-28866.0,-0.81,46059.0,1.3,-17193.0,-0.49,1.0,0.538,0.539,148360223.0,79817800,79817800,2024-09-26,2024-09-26 15:00:06+08:00
350,159596,A50ETF华宝,1.028,1.0296,0.16,0.042,4.26,1363148.0,136640450.643,0.985,1.029,0.984,0.986,4.56,7.91,1.01,53.84,654212.0,708937.0,2956812.0,2.16,4143453.0,3.03,-1186641.0,-0.87,-273603.0,-0.2,-2683210.0,-1.96,-3007.0,1.028,1.029,1723341520.0,1771595083,1771595083,2024-09-26,2024-09-26 15:00:06+08:00
351,513020,港股科技ETF,0.759,0.7623,0.43,0.031,4.26,1757038.0,130897477.0,0.73,0.76,0.726,0.728,4.67,42.02,1.76,14.3,994672.0,762366.0,3715683.0,2.84,6714991.0,5.13,-2999308.0,-2.29,-2705115.0,-2.07,-1010568.0,-0.77,473.0,0.758,0.76,418145408.0,317372365,317372365,2024-09-26,2024-09-26 15:00:41+08:00
